Time,Open,High,Low,Close,Volume,Trades
1676376900,6.0958,6.1173,6.0953,6.1017,17890.56584105,99
1676377800,6.1054,6.1139,6.0976,6.0989,1781.84719916,27
1676378700,6.1028,6.1247,6.1028,6.1134,2311.29559905,42
1676379600,6.1113,6.1292,6.1089,6.1157,16595.51041537,73
1676380500,6.1148,6.137,6.1002,6.1268,1776.37922261,40
1676381400,6.1245,6.1245,6.0229,6.0889,29354.06746475,201
1676382300,6.0674,6.1463,6.0674,6.1179,8618.04271343,85
1676383200,6.1268,6.1293,6.0625,6.0652,1435.19235317,41
1676384100,6.0745,6.0883,6.0474,6.0474,21708.67953376,105
1676385000,6.042,6.1008,6.0179,6.0983,7590.34462609,82
1676385900,6.1055,6.2234,6.1055,6.2191,5593.74194499,137
1676386800,6.2302,6.2539,6.2202,6.2517,47895.00538249,182
1676387700,6.2565,6.2569,6.1872,6.1873,5760.5384543,76
1676388600,6.1858,6.1951,6.1367,6.17,8659.2576681,83
1676389500,6.1646,6.2034,6.1526,6.1951,922.4639644,42
1676390400,6.2031,6.2126,6.1632,6.1734,19429.56625474,100
1676391300,6.1769,6.194,6.1568,6.1568,445.67277653,34
1676392200,6.154,6.1724,6.1492,6.1595,1463.42048504,40
1676393100,6.1565,6.1719,6.1516,6.1719,1067.01153568,37
1676394000,6.1807,6.1915,6.1791,6.1825,1711.65552943,38
1676394900,6.1819,6.191,6.1752,6.1867,2843.35142065,41
1676395800,6.1855,6.1981,6.1824,6.1954,9878.79990754,63
1676396700,6.1944,6.1996,6.1906,6.1976,1323.5353185,33
1676397600,6.1978,6.2173,6.1978,6.2164,3299.28862613,47
1676398500,6.2159,6.2215,6.2119,6.2161,589.93222554,28
1676399400,6.2161,6.2268,6.2156,6.2236,1958.82520236,35
1676400300,6.2164,6.2268,6.2157,6.2219,941.16037707,31
1676401200,6.2233,6.2306,6.2103,6.2138,1479.77705962,40
1676402100,6.2167,6.2404,6.2167,6.2397,1365.12041779,46
1676403000,6.2396,6.2544,6.2394,6.2541,6123.69418436,72
1676403900,6.2499,6.2536,6.2429,6.2532,1629.58292048,33
1676404800,6.2516,6.2588,6.2352,6.2383,16040.65335755,72
1676405700,6.2341,6.2441,6.2323,6.2441,1787.43073149,28
1676406600,6.239,6.2441,6.23,6.2301,2982.08432387,26
1676407500,6.23,6.2328,6.2259,6.2273,2442.99157845,43
1676408400,6.2316,6.2316,6.2043,6.22,71.43950704,19
1676409300,6.22,6.2385,6.2161,6.2263,2408.14950661,29
1676410200,6.2302,6.2302,6.2153,6.2207,441.50462502,24
1676411100,6.2198,6.2216,6.2174,6.2216,477.47570698,24
1676412000,6.2175,6.2247,6.2175,6.2224,695.74323411,43
1676412900,6.227,6.231,6.2222,6.2225,218.97787914,22
1676413800,6.2235,6.2258,6.2206,6.2206,1071.48733844,30
1676414700,6.2145,6.2196,6.2082,6.2196,229.1548137,25
1676415600,6.2196,6.2346,6.2159,6.2321,910.88218513,36
1676416500,6.2323,6.2377,6.2262,6.2262,984.4697297,51
1676417400,6.2263,6.2331,6.2263,6.229,1431.48354368,51
1676418300,6.229,6.23,6.2245,6.226,1894.98109251,58
1676419200,6.227,6.2333,6.2111,6.2143,638.92366968,30
1676420100,6.213,6.213,6.198,6.2057,757.08690074,35
1676421000,6.2059,6.2136,6.1839,6.1886,723.28437466,27
1676421900,6.1878,6.193,6.1867,6.1875,2489.99816433,38
1676422800,6.1883,6.2024,6.1883,6.191,1182.72938028,34
1676423700,6.1909,6.1912,6.1835,6.1868,1023.78409155,28
1676424600,6.1868,6.1883,6.1835,6.1863,809.26802494,34
1676425500,6.1865,6.1865,6.18,6.1802,299.2235576,20
1676426400,6.1802,6.1901,6.18,6.19,507.39550676,26
1676427300,6.19,6.19,6.1821,6.1833,322.38325024,21
1676428200,6.1846,6.187,6.1792,6.1794,821.43420939,24
1676429100,6.1787,6.1787,6.1615,6.1714,400.29526755,27
1676430000,6.1704,6.173,6.1615,6.1658,280.12690858,24
1676430900,6.171,6.2114,6.1701,6.1941,441.97722156,33
1676431800,6.1974,6.1974,6.1846,6.1892,2733.98925283,40
1676432700,6.1891,6.1907,6.1706,6.1832,4884.02780105,38
1676433600,6.1868,6.1907,6.1768,6.1797,82.16185866,17
1676434500,6.1797,6.1956,6.1797,6.1947,128.74669454,22
1676435400,6.1947,6.1972,6.1877,6.1906,644.10773469,24
1676436300,6.1911,6.1979,6.1772,6.1772,573.17514544,19
1676437200,6.1819,6.2018,6.1819,6.1879,1331.61754639,32
1676438100,6.189,6.1946,6.1871,6.1921,67.04677485,17
1676439000,6.1938,6.21,6.1938,6.2073,1024.34968079,29
1676439900,6.2069,6.2069,6.1896,6.1993,264.31058825,21
1676440800,6.1978,6.2073,6.193,6.2073,2168.87595873,24
1676441700,6.209,6.209,6.1999,6.2002,168.07796038,19
1676442600,6.2002,6.2002,6.1873,6.1949,671.91521172,23
1676443500,6.1949,6.1962,6.1853,6.1922,676.24049957,29
1676444400,6.1947,6.205,6.1944,6.2044,2802.54366267,33
1676445300,6.205,6.2095,6.2044,6.2075,3192.89720636,53
1676446200,6.2075,6.2075,6.1906,6.1978,1121.65623075,30
1676447100,6.197,6.1981,6.1846,6.1913,661.46794708,28
1676448000,6.1928,6.1928,6.1716,6.1815,1548.54668969,35
1676448900,6.1836,6.1917,6.1823,6.1889,854.52649087,27
1676449800,6.1917,6.2003,6.1774,6.18,1810.93252368,31
1676450700,6.1776,6.1849,6.1769,6.1793,61.15291748,17
1676451600,6.1763,6.189,6.172,6.188,92.50340883,19
1676452500,6.1881,6.1936,6.1808,6.1935,61.52566539,19
1676453400,6.1937,6.1998,6.1926,6.1981,235.21654578,21
1676454300,6.1997,6.2039,6.1928,6.2039,3121.74734339,25
1676455200,6.2046,6.2064,6.1923,6.1999,392.14866725,22
1676456100,6.2028,6.2109,6.1963,6.2105,313.39358058,27
1676457000,6.2108,6.2154,6.2105,6.2134,2169.24296891,56
1676457900,6.2127,6.2146,6.2092,6.211,18051.47312741,219
1676458800,6.2101,6.2253,6.1997,6.2052,51219.32815833,533
1676459700,6.2072,6.2165,6.2072,6.2146,473.74927778,25
1676460600,6.2162,6.2566,6.2162,6.2544,3217.17051928,56
1676461500,6.2555,6.27,6.2498,6.27,2021.82103244,42
1676462400,6.2706,6.3285,6.2706,6.3171,12938.37195326,148
1676463300,6.3201,6.3417,6.305,6.3261,7500.91951702,61
1676464200,6.3261,6.3429,6.3252,6.3356,15062.98969558,131
1676465100,6.3401,6.3465,6.3186,6.3233,2940.15021845,54
1676466000,6.3256,6.3279,6.3074,6.3074,1258.49692513,32
1676466900,6.3109,6.3596,6.3097,6.3542,63006.04286874,288
1676467800,6.3367,6.3498,6.3169,6.3294,796.08070391,26
1676468700,6.3371,6.3371,6.3137,6.3137,370.94414475,21
1676469600,6.3146,6.3236,6.294,6.2953,5403.09181794,61
1676470500,6.2971,6.2986,6.2749,6.2954,3841.41562559,56
1676471400,6.2931,6.313,6.2931,6.313,2490.50331958,42
1676472300,6.3045,6.3167,6.2733,6.2886,2447.73484841,26
1676473200,6.2922,6.2964,6.2749,6.2918,1330.13779112,42
1676474100,6.2884,6.3109,6.2884,6.3109,249.9911093,26
1676475000,6.3109,6.3189,6.3021,6.3021,1531.84018842,43
1676475900,6.2964,6.315,6.2931,6.3073,1395.25749938,25
1676476800,6.3048,6.3263,6.3048,6.3213,5140.09892379,61
1676477700,6.3159,6.3207,6.2624,6.3014,116035.3070544901,364
1676478600,6.3007,6.3007,6.2788,6.2968,574.43887823,30
1676479500,6.2955,6.296,6.2806,6.2823,1205.10445028,29
1676480400,6.2868,6.2915,6.284,6.2892,865.95300372,35
1676481300,6.2892,6.2916,6.2797,6.2898,80.02187479,20
1676482200,6.2904,6.292,6.2878,6.2916,108840.1493858899,275
1676483100,6.2909,6.2988,6.2897,6.2959,95465.81060044,42
1676484000,6.2982,6.3025,6.2929,6.2992,3496.0618776,41
1676484900,6.3032,6.3197,6.3032,6.3185,1094.20770153,42
1676485800,6.321,6.3266,6.3073,6.3228,560.24450526,26
1676486700,6.3251,6.3358,6.3108,6.3304,844.42695645,40
1676487600,6.3304,6.3599,6.3238,6.3599,4805.37487858,54
1676488500,6.3599,6.3964,6.3569,6.3964,7936.58163849,113
1676489400,6.3981,6.4188,6.3978,6.4187,11158.36288984,107
1676490300,6.416,6.4187,6.4096,6.4172,4027.16376005,66
1676491200,6.4188,6.4603,6.4155,6.4421,7305.75392354,107
1676492100,6.4516,6.5075,6.4516,6.4985,29449.39962857,217
1676493000,6.504,6.5642,6.504,6.5316,14494.14497192,145
1676493900,6.5362,6.55,6.529,6.545,26127.42883575,97
1676494800,6.545,6.55,6.5331,6.5356,6278.92065589,67
1676495700,6.5398,6.5657,6.5378,6.5465,15668.62088635,79
1676496600,6.5465,6.5659,6.5136,6.5158,23037.1729338,120
1676497500,6.5225,6.5307,6.5031,6.5307,1616.56155223,53
1676498400,6.5307,6.5514,6.5307,6.5514,1764.11081665,43
1676499300,6.5514,6.5893,6.549,6.5501,2401.90848838,57
1676500200,6.5509,6.587,6.5509,6.58,23564.68746426,83
1676501100,6.5824,6.6007,6.5591,6.5664,8500.71417361,74
1676502000,6.5664,6.6006,6.5578,6.6006,1462.30026754,40
1676502900,6.5987,6.6023,6.5865,6.5933,1575.70367995,32
1676503800,6.5999,6.6079,6.5999,6.5999,1422.94972008,42
1676504700,6.6082,6.6119,6.6034,6.6118,9159.28669952,58
1676505600,6.6148,6.6465,6.6083,6.6366,3579.32742822,78
1676506500,6.6447,6.6773,6.6374,6.6416,25664.45110312,115
1676507400,6.6415,6.6415,6.5556,6.5863,6373.00383861,103
1676508300,6.5862,6.5879,6.5706,6.5804,1956.15561848,37
1676509200,6.5846,6.6297,6.5819,6.6297,3029.06870335,57
1676510100,6.629,6.6291,6.5963,6.6059,2192.32830099,41
1676511000,6.6083,6.6094,6.5902,6.5918,367.8827705,29
1676511900,6.5981,6.6323,6.5981,6.6289,121.40915902,30
1676512800,6.627,6.63,6.6134,6.625,178.15990152,24
1676513700,6.6251,6.6353,6.6126,6.628,932.3056303,39
1676514600,6.6262,6.6297,6.6127,6.614,320.53529415,23
1676515500,6.6155,6.6311,6.6121,6.6231,7020.02268454,44
1676516400,6.6255,6.6365,6.6202,6.63,3745.15615427,47
1676517300,6.6275,6.6275,6.6112,6.6227,2294.69220029,45
1676518200,6.624,6.6287,6.6236,6.6286,3176.06726185,38
1676519100,6.6286,6.631,6.6242,6.6269,579.92107118,24
1676520000,6.6302,6.6366,6.6043,6.6043,1022.46660006,26
1676520900,6.6085,6.62,6.6017,6.6188,1071.94809032,38
1676521800,6.6205,6.6361,6.6129,6.6129,2605.81373245,51
1676522700,6.6137,6.6311,6.6099,6.6288,710.99146764,27
1676523600,6.629,6.637,6.6234,6.6361,86.8714025,19
1676524500,6.6342,6.651,6.633,6.651,1565.92181412,39
1676525400,6.651,6.651,6.6325,6.6325,1874.82558854,26
1676526300,6.6351,6.6392,6.6311,6.6349,2693.82088372,23
1676527200,6.6348,6.6423,6.6306,6.6306,800.28885501,25
1676528100,6.6306,6.6491,6.6306,6.6491,684.57866346,27
1676529000,6.6487,6.6565,6.6473,6.655,581.7115002,29
1676529900,6.6557,6.6683,6.6469,6.6469,24252.00453401,86
1676530800,6.646,6.646,6.5992,6.6147,8057.22852897,76
1676531700,6.6178,6.6178,6.5686,6.5718,8282.29352269,62
1676532600,6.5848,6.592,6.5759,6.5787,590.53062786,33
1676533500,6.5847,6.5923,6.5793,6.5923,3731.18023864,51
1676534400,6.595,6.6009,6.5786,6.5844,1959.77927812,38
1676535300,6.5885,6.5931,6.5859,6.5908,210.90835658,21
1676536200,6.5908,6.6,6.586,6.5999,3886.96172665,35
1676537100,6.5999,6.6074,6.5831,6.5831,1046.86201274,32
1676538000,6.5839,6.5896,6.5749,6.5896,1307.92890738,30
1676538900,6.5891,6.6047,6.5891,6.5963,2952.12338333,44
1676539800,6.5942,6.604,6.5942,6.5964,722.31936298,20
1676540700,6.6,6.6108,6.5971,6.6106,1652.78486826,35
1676541600,6.6096,6.62,6.6042,6.6199,1002.8356458,32
1676542500,6.6126,6.6141,6.6,6.6091,1550.83996531,31
1676543400,6.6077,6.6077,6.5906,6.6006,1056.76822897,28
1676544300,6.5997,6.5997,6.5875,6.5897,209.99723128,21
1676545200,6.5909,6.5923,6.574,6.5757,484.78159197,26
1676546100,6.5761,6.592,6.5758,6.5809,1575.31221417,31
1676547000,6.583,6.583,6.5411,6.5411,1635.36679192,55
1676547900,6.5422,6.558,6.5327,6.558,1439.43776646,34
1676548800,6.5559,6.5559,6.5213,6.5213,1449.31707626,46
1676549700,6.5244,6.5499,6.5237,6.5389,3256.67099854,57
1676550600,6.5381,6.5587,6.5381,6.5587,1567.55396923,32
1676551500,6.5614,6.5894,6.5613,6.5696,2477.48660366,51
1676552400,6.5693,6.579,6.5608,6.5784,8982.74668142,64
1676553300,6.5785,6.579,6.5599,6.5742,1063.66194361,29
1676554200,6.5687,6.598,6.5342,6.5465,4869.24858017,72
1676555100,6.5382,6.5382,6.4701,6.4875,7769.27427658,105
1676556000,6.4946,6.5344,6.4787,6.5228,1423.77807043,51
1676556900,6.5206,6.5268,6.4816,6.4925,15339.81814551,68
1676557800,6.5035,6.508,6.4774,6.4975,1956.39003659,33
1676558700,6.4895,6.538,6.4889,6.5294,1592.1599835,40
1676559600,6.5227,6.5659,6.5154,6.5659,652.13967785,37
1676560500,6.5609,6.5828,6.5542,6.5697,1089.95335991,36
1676561400,6.5705,6.62,6.5634,6.62,17007.52396606,126
1676562300,6.62,6.6499,6.6119,6.6499,13305.77197109,114
1676563200,6.65,6.68,6.5546,6.5829,130146.22992352,372
1676564100,6.5819,6.6109,6.5658,6.6082,793.08032126,45
1676565000,6.6082,6.6485,6.6082,6.6335,7782.42310371,80
1676565900,6.6313,6.6651,6.6182,6.638,38636.58945109,164
1676566800,6.6317,6.6506,6.617,6.6289,18152.25626017,108
1676567700,6.629,6.6357,6.6002,6.618,13967.56454795,83
1676568600,6.6205,6.6484,6.6205,6.648,4149.31153575,69
1676569500,6.6485,6.6593,6.643,6.6451,1333.57270739,45
1676570400,6.6424,6.6747,6.636,6.6741,8439.64139574,59
1676571300,6.6711,6.6711,6.6337,6.65,461.23355771,32
1676572200,6.6485,6.6897,6.6465,6.6897,1895.66622099,61
1676573100,6.6896,6.7358,6.6812,6.6903,34409.6963362,197
1676574000,6.6891,6.7074,6.6732,6.6732,1629.06903607,54
1676574900,6.6734,6.6818,6.6468,6.6612,2793.84480631,59
1676575800,6.6533,6.6656,6.6511,6.6644,907.57136424,37
1676576700,6.6669,6.6736,6.6481,6.6736,1301.32214283,42
1676577600,6.6736,6.6985,6.6554,6.6985,3558.38875025,80
1676578500,6.6987,6.6987,6.5743,6.5827,31877.17512585,146
1676579400,6.5813,6.7358,6.5805,6.6598,10720.3126932,143
1676580300,6.6605,6.6605,6.5964,6.6109,5195.0749808,87
1676581200,6.5974,6.6051,6.5745,6.5909,1813.36256649,61
1676582100,6.5884,6.5901,6.574,6.58,2300.99255391,31
1676583000,6.5703,6.5959,6.5273,6.5704,3608.12227522,87
1676583900,6.5674,6.5792,6.5648,6.579,992.39473159,36
1676584800,6.5791,6.5932,6.5541,6.5541,1942.79089684,36
1676585700,6.5499,6.5507,6.477,6.4841,2970.71832814,74
1676586600,6.4811,6.4811,6.3902,6.4321,27733.95839707,184
1676587500,6.4437,6.4487,6.3995,6.3995,2064.82536183,38
1676588400,6.3925,6.4163,6.3588,6.4163,4882.27463524,87
1676589300,6.4163,6.4199,6.3751,6.3806,3012.31834705,32
1676590200,6.3829,6.3829,6.35,6.3649,15486.98517922,87
1676591100,6.3571,6.3571,6.3216,6.3325,14723.14064118,69
1676592000,6.321,6.3561,6.2968,6.3552,20414.04611878,103
1676592900,6.3537,6.396,6.3537,6.396,6672.65267447,59
1676593800,6.4013,6.4321,6.4013,6.4321,1008.25458713,34
1676594700,6.434,6.4371,6.4254,6.4288,1673.04040918,17
1676595600,6.4278,6.4532,6.4167,6.4532,11102.78914804,75
1676596500,6.4507,6.465,6.4507,6.4607,1002.17923016,19
1676597400,6.4663,6.471,6.4629,6.471,1346.94537608,25
1676598300,6.4737,6.477,6.4524,6.477,1437.34243516,21
1676599200,6.4738,6.4818,6.4657,6.4712,52.35703411,15
1676600100,6.4776,6.4939,6.4776,6.4869,1603.42925337,24
1676601000,6.4913,6.5002,6.4903,6.5002,376.68615013,12
1676601900,6.5002,6.502,6.4996,6.5,302.45041932,7
1676602800,6.4973,6.5177,6.4971,6.5177,1541.59539394,26
1676603700,6.5203,6.5446,6.5203,6.5417,1272.17904457,28
1676604600,6.5462,6.5616,6.5439,6.5439,1389.62491057,24
1676605500,6.5438,6.5663,6.5438,6.5663,966.17615281,20
1676606400,6.5674,6.7194,6.5674,6.6817,12726.11386059,216
1676607300,6.6851,6.7099,6.6204,6.7099,4937.12468931,94
1676608200,6.7091,6.7171,6.6248,6.7043,14568.70185751,150
1676609100,6.6758,6.8217,6.6758,6.7907,16497.27384162,203
1676610000,6.7865,6.8078,6.6669,6.6752,6398.85062607,150
1676610900,6.67,6.6737,6.6532,6.6614,1686.55708607,31
1676611800,6.6534,6.6942,6.6534,6.6942,121.8515969,10
1676612700,6.6833,6.7039,6.6798,6.6843,3710.84543172,47
1676613600,6.6843,6.7085,6.6665,6.7072,706.03748404,20
1676614500,6.7029,6.7667,6.6956,6.76,8025.40186953,91
1676615400,6.7538,6.7538,6.7229,6.7345,1092.17166436,13
1676616300,6.7354,6.7547,6.7159,6.7255,2447.27560415,35
1676617200,6.7219,6.7396,6.7137,6.7137,3214.31215475,17
1676618100,6.71,6.71,6.6717,6.6953,40569.56257831,197
1676619000,6.6912,6.6912,6.6698,6.6786,3456.95854908,45
1676619900,6.6797,6.6797,6.6405,6.6459,1246.41791029,47
1676620800,6.643,6.6694,6.6253,6.6694,717.1730346,42
1676621700,6.6633,6.6722,6.6467,6.6467,811.64480573,34
1676622600,6.6467,6.6787,6.6466,6.6787,3985.02196735,37
1676623500,6.6812,6.6928,6.6602,6.6849,1260.77965838,21
1676624400,6.6856,6.6947,6.6639,6.6684,1133.76919366,25
1676625300,6.67,6.6816,6.6695,6.6769,2372.91670993,16
1676626200,6.6865,6.6968,6.6865,6.695,340.81803345,8
1676627100,6.6978,6.6992,6.6798,6.6826,598.04390777,9
1676628000,6.699,6.7376,6.699,6.7328,1045.9451178,49
1676628900,6.7364,6.7636,6.709,6.709,2199.87444545,48
1676629800,6.7046,6.7277,6.7046,6.7277,1203.72028928,22
1676630700,6.7219,6.7343,6.7203,6.7332,1707.35238895,18
1676631600,6.7244,6.7638,6.7244,6.7511,4140.04462704,39
1676632500,6.748,6.78,6.748,6.78,15027.74390262,82
1676633400,6.7804,6.7804,6.742,6.7665,726.05492329,21
1676634300,6.7561,6.7662,6.7455,6.754,664.99797572,22
1676635200,6.7555,6.768,6.7468,6.7605,552.50837469,17
1676636100,6.7598,6.7598,6.7361,6.7521,575.84979927,15
1676637000,6.7353,6.7353,6.7263,6.7305,428.1426675,10
1676637900,6.7275,6.7452,6.7102,6.7447,9625.20462804,68
1676638800,6.7256,6.7405,6.7256,6.7405,325.10688425,6
1676639700,6.7477,6.7505,6.6934,6.7145,7008.52233126,59
1676640600,6.7121,6.7699,6.7121,6.7699,2126.03644623,48
1676641500,6.7654,6.7855,6.7484,6.7669,11214.38971286,110
1676642400,6.7632,6.7871,6.7627,6.7871,1798.1323484,38
1676643300,6.787,6.787,6.7641,6.7803,2186.37773354,47
1676644200,6.7769,6.8533,6.7769,6.8471,13744.93168582,182
1676645100,6.853,6.853,6.7,6.7519,13075.43618755,219
1676646000,6.7606,6.8673,6.7606,6.85,46750.65894689,252
1676646900,6.8364,6.8627,6.8131,6.8131,7373.85985577,73
1676647800,6.8162,6.893,6.8162,6.8521,8825.54039685,141
1676648700,6.8511,6.8598,6.8257,6.8375,1550.97749375,33
1676649600,6.8411,6.96,6.8187,6.9196,26234.00192649,257
1676650500,6.9035,6.9035,6.8525,6.8687,4894.86981937,86
1676651400,6.8743,6.9493,6.8124,6.9361,9240.66857869,197
1676652300,6.9212,7.1,6.896,7.0314,91664.02983347,656
1676653200,7.0498,7.335,7.0498,7.2829,95029.8303723101,742
1676654100,7.2826,7.35,7.1719,7.2674,42852.28034262,485
1676655000,7.2811,7.3204,7.2611,7.2686,22286.5700484,257
1676655900,7.2655,7.2655,7.1758,7.1794,9285.67134206,147
1676656800,7.1831,7.3344,7.1831,7.3344,42989.63195859,320
1676657700,7.3345,7.36,7.2549,7.31,42587.49289152,292
1676658600,7.3099,7.3172,7.2643,7.2706,70001.00769632,361
1676659500,7.2794,7.3665,7.2794,7.3665,22740.00174544,180
1676660400,7.3669,7.3793,7.3067,7.3081,13293.57681979,168
1676661300,7.3258,7.3285,7.2473,7.2882,11857.02979019,168
1676662200,7.2883,7.3725,7.2883,7.3551,17600.91542363,165
1676663100,7.3493,7.3955,7.3493,7.3828,10250.61896014,132
1676664000,7.3841,7.41,7.346,7.3893,13429.17377731,141
1676664900,7.3868,7.3868,7.3378,7.3472,8557.88635275,93
1676665800,7.3439,7.39,7.3349,7.3467,3263.45604973,63
1676666700,7.3501,7.3838,7.3501,7.361,18613.4995543,125
1676667600,7.3692,7.3853,7.3674,7.3702,1913.53401903,39
1676668500,7.3808,7.3825,7.3305,7.3399,11699.54742465,84
1676669400,7.34,7.3481,7.3221,7.3237,4423.88764605,60
1676670300,7.3293,7.3357,7.3071,7.3071,3072.11013851,46
1676671200,7.32,7.32,7.17,7.1878,14953.69179837,284
1676672100,7.179,7.2769,7.1509,7.2671,7376.41452941,134
1676673000,7.2748,7.3165,7.2747,7.3052,66913.18237764,276
1676673900,7.3065,7.3396,7.2806,7.3374,3235.31935368,79
1676674800,7.3397,7.3502,7.3074,7.327,1948.50208271,38
1676675700,7.3257,7.3414,7.3069,7.318,1047.94252523,20
1676676600,7.3199,7.3242,7.3018,7.3063,1528.20950245,22
1676677500,7.31,7.31,7.2623,7.2836,2630.5734394,51
1676678400,7.2835,7.2951,7.2696,7.2935,15641.99192409,87
1676679300,7.2972,7.3373,7.2728,7.3054,11659.44491466,99
1676680200,7.3017,7.3017,7.203,7.2031,8556.83368585,121
1676681100,7.2031,7.226,7.1699,7.1975,15251.42563565,174
1676682000,7.2131,7.2426,7.2074,7.2324,11194.82825064,119
1676682900,7.2237,7.2424,7.223,7.2322,8677.20906055,127
1676683800,7.2342,7.242,7.2246,7.2374,1271.94271897,30
1676684700,7.2337,7.2618,7.2313,7.2616,1537.15529601,43
1676685600,7.2604,7.3099,7.2604,7.2847,3142.00327556,66
1676686500,7.2847,7.3644,7.2847,7.3395,5122.76017009,84
1676687400,7.3047,7.3147,7.283,7.283,2297.99565818,36
1676688300,7.2785,7.2785,7.2525,7.2615,1186.72888023,24
1676689200,7.2621,7.2889,7.2618,7.2885,5901.67783095,53
1676690100,7.2879,7.3227,7.287,7.2966,878.17074336,38
1676691000,7.2943,7.3672,7.2943,7.3525,4758.95464684,75
1676691900,7.3339,7.3375,7.3247,7.3247,612.57006953,14
1676692800,7.3236,7.3254,7.2924,7.3077,570.78566845,17
1676693700,7.3132,7.3357,7.3014,7.3357,961.63603695,19
1676694600,7.3015,7.3072,7.3014,7.3049,76.00435709,5
1676695500,7.3025,7.3025,7.3025,7.3025,2251.6440778,6
1676696400,7.2944,7.3025,7.2656,7.2735,1887.71913887,42
1676697300,7.2775,7.2775,7.2713,7.2713,67.99989843,13
1676698200,7.2768,7.3078,7.2768,7.3001,4137.32898076,59
1676699100,7.3,7.3,7.2897,7.2947,1166.03451426,14
1676700000,7.2969,7.3369,7.294,7.3332,753.24968681,18
1676700900,7.3362,7.3362,7.299,7.2999,478.76871784,9
1676701800,7.3101,7.312,7.3101,7.312,281.46858709,5
1676702700,7.299,7.299,7.2658,7.268,2076.60288693,24
1676703600,7.2631,7.268,7.2435,7.2562,29488.2684602,103
1676704500,7.2621,7.2671,7.2391,7.2535,4276.85964348,42
1676705400,7.2651,7.2651,7.2115,7.2312,32084.16019615,170
1676706300,7.2312,7.2542,7.2155,7.2467,4382.05780734,69
1676707200,7.2495,7.2495,7.2115,7.2281,1164.23599537,18
1676708100,7.2285,7.2357,7.221,7.221,1496.96260071,16
1676709000,7.2198,7.2198,7.1867,7.1867,728.24489091,25
1676709900,7.1966,7.2066,7.1878,7.2066,2069.50591619,34
1676710800,7.2086,7.2213,7.1946,7.2072,735.0187742,25
1676711700,7.2068,7.2174,7.2047,7.2174,301.13118121,9
1676712600,7.221,7.221,7.2184,7.2184,3.34591917,2
1676713500,7.2265,7.2287,7.2261,7.2266,1390.36237433,17
1676714400,7.2289,7.2289,7.2018,7.2047,2095.00763357,26
1676715300,7.2019,7.2019,7.1605,7.1936,3104.94630773,58
1676716200,7.1914,7.1914,7.1594,7.1722,10637.94443902,48
1676717100,7.17,7.1701,7.1181,7.1192,3880.33220693,79
1676718000,7.133,7.1881,7.1328,7.1836,26480.33255025,78
1676718900,7.1772,7.1879,7.1524,7.1798,34543.88475286,77
1676719800,7.1837,7.2038,7.1837,7.1957,1102.37667717,43
1676720700,7.1956,7.1989,7.186,7.186,2697.10211704,26
1676721600,7.186,7.2274,7.1801,7.2195,18133.04181718,128
1676722500,7.2197,7.2251,7.1839,7.2251,8456.819534,56
1676723400,7.2271,7.2271,7.2014,7.2028,947.38802365,17
1676724300,7.2099,7.2479,7.2099,7.2325,1265.85822397,38
1676725200,7.2344,7.2444,7.2127,7.2245,1419.51431697,47
1676726100,7.2309,7.2516,7.2163,7.2275,1978.56503596,45
1676727000,7.2311,7.234,7.2184,7.2184,703.70958234,17
1676727900,7.2229,7.2247,7.2083,7.2091,1931.61554146,35
1676728800,7.2092,7.2814,7.2,7.2761,26626.65948934,139
1676729700,7.2796,7.2924,7.2147,7.2344,22988.27431531,116
1676730600,7.2363,7.2454,7.2068,7.2068,30528.51792529,150
1676731500,7.2068,7.2397,7.2028,7.2192,1829.15635693,43
1676732400,7.2289,7.2361,7.206,7.2087,1842.46694433,21
1676733300,7.214,7.2321,7.214,7.2265,1456.02864091,20
1676734200,7.236,7.236,7.2219,7.2324,1835.80574563,23
1676735100,7.2269,7.2372,7.201,7.201,10898.4348904,66
1676736000,7.2118,7.2168,7.2099,7.2133,1188.69644081,23
1676736900,7.2135,7.2182,7.18,7.2014,2449.76695077,45
1676737800,7.2055,7.2245,7.172,7.172,3467.31596097,49
1676738700,7.1849,7.2082,7.1849,7.1876,1637.7094154,37
1676739600,7.1959,7.196,7.1794,7.1794,300.32402468,18
1676740500,7.1824,7.1956,7.1604,7.1915,1263.88724188,35
1676741400,7.1963,7.1963,7.149,7.1638,1692.95118372,45
1676742300,7.1639,7.2132,7.1638,7.1956,2918.39579048,52
1676743200,7.187,7.2337,7.187,7.2304,1706.58865099,38
1676744100,7.229,7.2598,7.211,7.2598,981.08040325,39
1676745000,7.2579,7.2579,7.2025,7.2237,1236.26372807,25
1676745900,7.2263,7.2445,7.2165,7.2445,2940.90599873,45
1676746800,7.2404,7.3036,7.2404,7.28,3592.11423791,110
1676747700,7.2539,7.2626,7.2352,7.2352,2479.51019143,37
1676748600,7.2438,7.2565,7.1846,7.1846,1904.42980259,66
1676749500,7.1907,7.2235,7.1899,7.2192,1149.89292196,33
1676750400,7.2175,7.2257,7.1768,7.1869,1034.91015443,51
1676751300,7.187,7.2053,7.187,7.1939,396.76777001,19
1676752200,7.1955,7.2137,7.1842,7.2137,769.98570135,32
1676753100,7.2161,7.2217,7.2017,7.2186,1176.00330873,24
1676754000,7.2187,7.2361,7.2125,7.213,3447.20433599,41
